N,seed_qsk,seed_nqs,schmidt_index,exact_lambda,rbm_lambda,hrbm_lambda
14,1234,303,72,1.0055481751685508e-09,1.5318828034364263e-09,1.0962300940762892e-09
14,1234,303,73,6.943179234987564e-10,1.2734652954047258e-09,9.40258846276372e-10
14,1234,303,74,6.870836199028469e-10,1.0177145896045024e-09,8.232631056536966e-10
14,1234,303,75,5.964976546685337e-10,9.629952914686701e-10,7.736691257351354e-10
14,1234,303,76,3.957907272771849e-10,8.691656391066858e-10,6.644282227622946e-10
14,1234,303,77,3.759179111263124e-10,7.833068386663219e-10,5.173532770168367e-10
14,1234,303,78,2.9205260786476667e-10,6.480640682498259e-10,4.327958374619945e-10
14,1234,303,79,2.308644738651301e-10,5.551549571325848e-10,3.7810043229505425e-10
14,1234,303,80,2.020604058897103e-10,5.277304135813968e-10,3.107976550242322e-10
14,1234,303,81,1.7296407274016492e-10,4.130787093914776e-10,2.737397392429865e-10
14,1234,303,82,1.5921692826092306e-10,3.889821010806087e-10,2.2255384438033932e-10
14,1234,303,83,1.4983527802472101e-10,2.8734599198204905e-10,2.067950301998124e-10
14,1234,303,84,1.1613074763867601e-10,2.294196813165795e-10,1.452621787768206e-10
14,1234,303,85,1.0344000959867053e-10,2.1165366626567686e-10,1.339161909417057e-10
14,1234,303,86,6.439592217380566e-11,2.0187432453292756e-10,1.1563058294607359e-10
14,1234,303,87,5.925605462472842e-11,1.4081489836860174e-10,1.0302669908024062e-10
14,1234,303,88,5.284569730130219e-11,1.1362142778063067e-10,7.150964818005933e-11
14,1234,303,89,3.924303676386185e-11,9.284878980122611e-11,6.917356675436424e-11
14,1234,303,90,3.5707081235866087e-11,8.901232562960944e-11,6.422679897407726e-11
14,1234,303,91,2.267279019523126e-11,6.460879695300244e-11,4.853098374256589e-11
14,1234,303,92,2.1695347506793094e-11,5.402528312573344e-11,4.1608337246715777e-11
14,1234,303,93,1.4571954602981054e-11,3.896173333148712e-11,3.227382702473573e-11
14,1234,303,94,1.1247880842899305e-11,3.783651813608982e-11,3.117917602316751e-11
14,1234,303,95,1.0132350563306756e-11,2.933444713317934e-11,2.2846267362276e-11
14,1234,303,96,1.003905598968006e-11,2.678406650193553e-11,2.026210350946368e-11
14,1234,303,97,8.462218575340665e-12,1.791241032042558e-11,1.6052544407889485e-11
14,1234,303,98,6.316417246176733e-12,1.5890315053552397e-11,1.573925708354278e-11
14,1234,303,99,4.671370752798759e-12,1.3802826502359387e-11,1.0371023083818287e-11
14,1234,303,100,4.6133050247783574e-12,8.565666003179714e-12,9.842305014562836e-12
14,1234,303,101,3.114063922501827e-12,7.745127770323948e-12,8.11091148888306e-12
14,1234,303,102,2.3080498893345173e-12,6.244386168900724e-12,6.612490951464315e-12
14,1234,303,103,2.2632549255290984e-12,5.7349794702219345e-12,4.552592966092092e-12
14,1234,303,104,1.3611451103074866e-12,5.0385286046916084e-12,3.640277434727924e-12
14,1234,303,105,1.2378493281384836e-12,4.248187681014055e-12,2.9099785179579393e-12
14,1234,303,106,9.35839219303674e-13,2.621944004483741e-12,2.461986190874835e-12
14,1234,303,107,7.715004574967e-13,2.1216055252858936e-12,2.29249875866571e-12
14,1234,303,108,4.804757295525052e-13,1.9854589492696986e-12,1.3482295635476317e-12
14,1234,303,109,4.4849685771990087e-13,1.7141705831969748e-12,1.2254434765575006e-12
14,1234,303,110,4.2808419528393614e-13,9.453902318713417e-13,9.229147402050422e-13
14,1234,303,111,2.4402501616081384e-13,7.051510179390418e-13,5.134932352561956e-13
14,1234,303,112,2.359040805794677e-13,5.308909290779955e-13,4.237267737037413e-13
14,1234,303,113,1.2709485887861923e-13,4.0038436264269815e-13,3.794542717553014e-13
14,1234,303,114,1.0824830991787921e-13,3.6159095371149884e-13,3.3413316965692435e-13
14,1234,303,115,8.168622192806256e-14,3.164768465397872e-13,2.2148128619440584e-13
14,1234,303,116,6.348045634053965e-14,1.9429682608061353e-13,1.4309044647208868e-13
14,1234,303,117,3.916579789150796e-14,1.1946001694330778e-13,1.364660790686176e-13
14,1234,303,118,3.903807610611877e-14,8.810219592748072e-14,1.257102257105467e-13
14,1234,303,119,1.9233114409001122e-14,7.855306846638998e-14,4.5013955511889244e-14
14,1234,303,120,1.159791527509228e-14,3.304488967154622e-14,3.4128585468279506e-14
14,1234,303,121,1.0476264232810458e-14,2.6215565004344223e-14,1.662312381629292e-14
14,1234,303,122,5.200610287729409e-15,2.0888139708480735e-14,7.430181016994989e-15
14,1234,303,123,3.8865845493546425e-15,1.2481390914753238e-14,6.577374676975634e-15
14,1234,303,124,3.848999337056727e-15,7.870078592385417e-15,4.182522199207063e-15
14,1234,303,125,9.99999999999997e-16,4.238389138806214e-15,1.6718239293631809e-15
14,1234,303,126,9.99999999999997e-16,3.4778434952040396e-15,9.999999999999971e-16
14,1234,303,127,9.99999999999997e-16,9.999999999999989e-16,9.999999999999971e-16
14,1234,303,128,9.99999999999997e-16,9.999999999999989e-16,9.999999999999971e-16
14,1234,404,1,0.8852192628171294,0.8865899507306618,0.8852049597285826
14,1234,404,2,0.05766439708068455,0.05529626314631802,0.05792689832673551
14,1234,404,3,0.024921359468167086,0.027452032778699346,0.02509808008637587
14,1234,404,4,0.01434430659805173,0.013872389512412703,0.01447419547986325
14,1234,404,5,0.010673765852765991,0.010685733011777894,0.01067533713645946
14,1234,404,6,0.0024543177589401435,0.0022114271988049163,0.002450417484128495
14,1234,404,7,0.0019002418722319835,0.0013687961255052037,0.0017329742020651719
14,1234,404,8,0.0006326595407028298,0.0007083898864706214,0.0005865576477372429
14,1234,404,9,0.0005623560009197172,0.0004268580327388229,0.0005205216285097464
14,1234,404,10,0.00044387266345866945,0.00037390360051235846,0.0003780044863669954
14,1234,404,11,0.0003484842859204932,0.0002814552640831862,0.00025712445422539494
14,1234,404,12,0.00022760326944712406,0.00018777122860654208,0.00019359331291993697
14,1234,404,13,0.0002009827546147135,0.0001777600531582002,0.00015933774389078218
14,1234,404,14,0.00013170350652269442,0.0001362586174527228,9.449341908563237e-05
14,1234,404,15,8.613424154779942e-05,6.998514968250012e-05,7.379283834877739e-05
14,1234,404,16,4.95409930688075e-05,4.85277209433285e-05,4.403572444512076e-05
14,1234,404,17,3.241189371486009e-05,2.669469439744333e-05,3.117105853552852e-05
14,1234,404,18,2.3325193407033723e-05,1.954728685288308e-05,1.9853202808858328e-05
14,1234,404,19,1.8830859475406187e-05,1.3079833411522294e-05,1.8019178082815094e-05
14,1234,404,20,1.259247984398592e-05,8.718902662459448e-06,1.3091736518614134e-05
14,1234,404,21,9.955288244384386e-06,8.615278596215616e-06,8.44660395959951e-06
14,1234,404,22,8.833232309873386e-06,6.574727216065794e-06,6.963483679127976e-06
14,1234,404,23,7.299252693669101e-06,6.467280711382747e-06,5.86500213972068e-06
14,1234,404,24,4.239115933718086e-06,3.625126085144793e-06,5.277931040972195e-06
14,1234,404,25,3.3871861819741265e-06,2.8934914008766787e-06,3.744334787353193e-06
14,1234,404,26,2.895442068347867e-06,2.449461745220955e-06,3.4334683276793156e-06
14,1234,404,27,2.5447986303572955e-06,2.029633488222753e-06,2.656840418884417e-06
14,1234,404,28,2.160044877476187e-06,1.717469730317129e-06,1.726045748282916e-06
14,1234,404,29,1.7563213104791882e-06,1.6525131686848911e-06,1.5282204281950442e-06
14,1234,404,30,1.3386670781199958e-06,1.4321707689754807e-06,1.2003108600329222e-06
14,1234,404,31,1.284303522281403e-06,1.175542933327585e-06,1.0956384618056152e-06
14,1234,404,32,1.2396553446061207e-06,1.038423680374653e-06,9.793155316937795e-07
14,1234,404,33,9.98982912337945e-07,7.366393845611752e-07,7.806073495716895e-07
14,1234,404,34,9.327500267990373e-07,7.013522143007138e-07,6.652521520319618e-07
14,1234,404,35,6.562854296156728e-07,5.943052399896075e-07,5.069101590239064e-07
14,1234,404,36,4.305854263554984e-07,5.220213420546724e-07,4.7537092878719534e-07
14,1234,404,37,3.418677947235155e-07,4.0528994236335225e-07,3.3827777596113534e-07
14,1234,404,38,2.6780220582678924e-07,3.4736741979243927e-07,3.268740401362181e-07
14,1234,404,39,2.346226061008126e-07,2.5185933182579713e-07,2.839677222193829e-07
14,1234,404,40,1.6938590708424562e-07,1.9118580734326978e-07,2.296241170402769e-07
14,1234,404,41,1.2408782661863504e-07,1.7971317370121727e-07,1.56034793407127e-07
14,1234,404,42,1.137817471875773e-07,1.3815725408114896e-07,1.2488868724224444e-07
14,1234,404,43,1.0206596773957382e-07,1.0504665639860736e-07,1.2006581497492052e-07
14,1234,404,44,9.116039834706804e-08,1.0352734521148976e-07,9.023797127975491e-08
14,1234,404,45,6.389835760146172e-08,7.52096159452945e-08,7.391800622885533e-08
14,1234,404,46,5.834442906473875e-08,6.849847740420793e-08,6.969368527195455e-08
14,1234,404,47,5.023601051939928e-08,6.59720090234176e-08,6.10814175071527e-08
14,1234,404,48,4.0268659824160876e-08,5.864388881130567e-08,5.188052281295899e-08
14,1234,404,49,3.884381333601487e-08,3.328157109555066e-08,4.4420018521220284e-08
14,1234,404,50,2.991067522581415e-08,2.6971867427816293e-08,3.4120238564249397e-08
14,1234,404,51,2.8846912034388547e-08,2.36861138910382e-08,3.15208310642962e-08
14,1234,404,52,1.8298981423892925e-08,2.023176059871309e-08,2.404456114336152e-08
14,1234,404,53,1.7145231229425587e-08,1.9562612765811153e-08,2.2902703984055288e-08
14,1234,404,54,1.5525850761488994e-08,1.7868541684037417e-08,1.9871632828009377e-08
14,1234,404,55,1.3845252168250304e-08,1.6470557446618626e-08,1.7268530795190352e-08
14,1234,404,56,1.0484863654708657e-08,1.2266718776566383e-08,9.937796527788015e-09
14,1234,404,57,1.0138633947425318e-08,1.0495839239765074e-08,8.302070668154268e-09
14,1234,404,58,8.57858035267071e-09,8.570940797099698e-09,7.962429195282513e-09
14,1234,404,59,7.740979938208577e-09,7.66075612329937e-09,6.2749519350118425e-09
14,1234,404,60,5.442187323780513e-09,6.735762246076039e-09,6.127534723860506e-09
14,1234,404,61,4.723428639851915e-09,4.486941158360987e-09,5.111159201783359e-09
14,1234,404,62,4.3920340407911395e-09,4.161167418085592e-09,4.962574190795451e-09
14,1234,404,63,3.717237091502125e-09,3.986604187610193e-09,3.903713868640255e-09
14,1234,404,64,3.632281080295094e-09,2.8839383990598536e-09,3.364190707216107e-09
14,1234,404,65,2.663569384024056e-09,2.828769610763777e-09,2.8625232676934334e-09
14,1234,404,66,2.5460370601358555e-09,2.7425339950880953e-09,2.2324764604186933e-09
14,1234,404,67,2.384380935989681e-09,2.6732429159375534e-09,2.1819344744678486e-09
14,1234,404,68,2.3433782678655297e-09,2.22639769560838e-09,1.7535374138929628e-09
14,1234,404,69,1.848593313197455e-09,1.6729703960407087e-09,1.6056579228781107e-09
14,1234,404,70,1.4894366483922888e-09,1.6519489231596077e-09,1.4472142295160456e-09
14,1234,404,71,1.3312095222376405e-09,1.2749947227326152e-09,1.1316301989349663e-09
14,1234,404,72,1.0055481751685508e-09,1.0794528077500252e-09,9.313350977280402e-10
14,1234,404,73,6.943179234987564e-10,8.441658890711681e-10,8.545454210668632e-10
14,1234,404,74,6.870836199028469e-10,6.945411195256698e-10,6.596002608060491e-10
14,1234,404,75,5.964976546685337e-10,6.613289506235824e-10,5.871680220572443e-10
14,1234,404,76,3.957907272771849e-10,5.380875582185269e-10,4.212633996804354e-10
14,1234,404,77,3.759179111263124e-10,4.3546732111429774e-10,3.8647792676286747e-10
14,1234,404,78,2.9205260786476667e-10,4.076889678238751e-10,3.252682402515566e-10
14,1234,404,79,2.308644738651301e-10,3.1808659899002926e-10,2.686673362223111e-10
14,1234,404,80,2.020604058897103e-10,2.8692686821818247e-10,2.3197944258623095e-10
14,1234,404,81,1.7296407274016492e-10,2.4917130753842695e-10,2.1801338371357485e-10
14,1234,404,82,1.5921692826092306e-10,2.3193823166459097e-10,1.7463424120873146e-10
14,1234,404,83,1.4983527802472101e-10,1.7783210692272673e-10,1.5402194771205563e-10
14,1234,404,84,1.1613074763867601e-10,1.583424423271673e-10,1.168892915251626e-10
14,1234,404,85,1.0344000959867053e-10,1.397413100711271e-10,9.075830185109712e-11
14,1234,404,86,6.439592217380566e-11,1.2958867449996294e-10,7.598954263773019e-11
14,1234,404,87,5.925605462472842e-11,1.0259250346474248e-10,7.495321624930652e-11
14,1234,404,88,5.284569730130219e-11,9.571892506517447e-11,5.971105498689358e-11
14,1234,404,89,3.924303676386185e-11,6.168538042674512e-11,4.841693887386942e-11
14,1234,404,90,3.5707081235866087e-11,5.283379726849582e-11,4.4235829091975185e-11
14,1234,404,91,2.267279019523126e-11,4.4377483044935004e-11,4.1892239707335425e-11
14,1234,404,92,2.1695347506793094e-11,3.920624060567313e-11,2.66827361708263e-11
14,1234,404,93,1.4571954602981054e-11,2.841945198860498e-11,2.522674310102186e-11
14,1234,404,94,1.1247880842899305e-11,2.384492538964971e-11,2.3735669625015226e-11
14,1234,404,95,1.0132350563306756e-11,2.221178016415962e-11,1.6557087751853375e-11
14,1234,404,96,1.003905598968006e-11,2.0643146702034538e-11,1.6001502827113534e-11
14,1234,404,97,8.462218575340665e-12,1.8822532294923354e-11,1.1543862322832592e-11
14,1234,404,98,6.316417246176733e-12,1.1628659692650577e-11,1.1242149418030744e-11
14,1234,404,99,4.671370752798759e-12,1.0225142747477352e-11,8.477225601108474e-12
14,1234,404,100,4.6133050247783574e-12,7.627208425904115e-12,5.879023346879751e-12
14,1234,404,101,3.114063922501827e-12,7.051543396776876e-12,5.4017159407887855e-12
14,1234,404,102,2.3080498893345173e-12,5.127624445240747e-12,3.8834258176669645e-12
14,1234,404,103,2.2632549255290984e-12,4.164608219646184e-12,3.6286924897276012e-12
14,1234,404,104,1.3611451103074866e-12,3.0774331541859636e-12,2.3777451934038377e-12
14,1234,404,105,1.2378493281384836e-12,2.369706867568476e-12,1.773579990818044e-12
14,1234,404,106,9.35839219303674e-13,2.190334092367569e-12,1.1673625874680631e-12
14,1234,404,107,7.715004574967e-13,1.9009822257797622e-12,9.866568897226979e-13
14,1234,404,108,4.804757295525052e-13,1.6847417941621534e-12,8.266943154832835e-13
14,1234,404,109,4.4849685771990087e-13,8.960606118100742e-13,5.776531697006169e-13
14,1234,404,110,4.2808419528393614e-13,7.72172150300557e-13,5.554984341014818e-13
14,1234,404,111,2.4402501616081384e-13,4.5394246617780696e-13,3.7751304742525506e-13
14,1234,404,112,2.359040805794677e-13,4.3516958520485725e-13,3.1479612504434435e-13
14,1234,404,113,1.2709485887861923e-13,3.793734997577034e-13,2.6228264576097127e-13
14,1234,404,114,1.0824830991787921e-13,3.246969168281132e-13,2.03643149264873e-13
14,1234,404,115,8.168622192806256e-14,2.541908373441561e-13,1.3719264473748912e-13
14,1234,404,116,6.348045634053965e-14,1.3430031109590218e-13,7.148011527455842e-14
14,1234,404,117,3.916579789150796e-14,1.0328874017588903e-13,6.055772123567931e-14
14,1234,404,118,3.903807610611877e-14,5.287678995316873e-14,3.2627444616062806e-14
14,1234,404,119,1.9233114409001122e-14,4.2900244580957926e-14,2.0339040905316346e-14
14,1234,404,120,1.159791527509228e-14,1.6675530703285825e-14,1.671523439214602e-14
14,1234,404,121,1.0476264232810458e-14,1.6636457118704084e-14,1.254220616086195e-14
14,1234,404,122,5.200610287729409e-15,8.887065566400775e-15,8.972638288937958e-15
14,1234,404,123,3.8865845493546425e-15,6.0273400360914985e-15,3.5002672784536205e-15
14,1234,404,124,3.848999337056727e-15,2.388474127445799e-15,2.885023489844822e-15
14,1234,404,125,9.99999999999997e-16,1.5026121417558399e-15,1.2814447533069303e-15
14,1234,404,126,9.99999999999997e-16,9.99999999999998e-16,9.999999999999971e-16
14,1234,404,127,9.99999999999997e-16,9.99999999999998e-16,9.999999999999971e-16
14,1234,404,128,9.99999999999997e-16,9.99999999999998e-16,9.999999999999971e-16
14,1234,505,1,0.8852192628171294,0.887485294816338,0.8975799093556619
14,1234,505,2,0.05766439708068455,0.05498326958591039,0.04848496428170084
14,1234,505,3,0.024921359468167086,0.026749081145008933,0.024291607258875296
14,1234,505,4,0.01434430659805173,0.013910623706921437,0.014504431418077477
14,1234,505,5,0.010673765852765991,0.010398241297716975,0.00982778103445802
14,1234,505,6,0.0024543177589401435,0.002369265760587402,0.0019834101164971133
14,1234,505,7,0.0019002418722319835,0.0015634045210804603,0.0010089322350936194
14,1234,505,8,0.0006326595407028298,0.0007022627814782178,0.0006584680368396345
14,1234,505,9,0.0005623560009197172,0.00046115165409426874,0.00047451038067539185
14,1234,505,10,0.00044387266345866945,0.0003281903945631062,0.0003505897553852638
14,1234,505,11,0.0003484842859204932,0.00026629759316668816,0.00024876773742648576
14,1234,505,12,0.00022760326944712406,0.00022860009632702405,0.00014275049880023985
14,1234,505,13,0.0002009827546147135,0.00017067841607269922,0.00013186398451451716
14,1234,505,14,0.00013170350652269442,0.00014737256299823695,9.698732307161065e-05
14,1234,505,15,8.613424154779942e-05,7.35649725589228e-05,6.0040335348962325e-05
14,1234,505,16,4.95409930688075e-05,3.695121838941824e-05,4.557864284999682e-05
14,1234,505,17,3.241189371486009e-05,2.8485974411785057e-05,2.820835096193985e-05
14,1234,505,18,2.3325193407033723e-05,1.582238668212278e-05,2.035835202297223e-05
14,1234,505,19,1.8830859475406187e-05,1.570787111186065e-05,1.4454259549226022e-05
14,1234,505,20,1.259247984398592e-05,1.2160877463688318e-05,1.0381594066543983e-05
14,1234,505,21,9.955288244384386e-06,8.531632654331897e-06,6.891569317741851e-06
14,1234,505,22,8.833232309873386e-06,8.263617908641563e-06,6.149013171370061e-06
14,1234,505,23,7.299252693669101e-06,6.268140550703812e-06,4.326345593503823e-06
14,1234,505,24,4.239115933718086e-06,5.4894297432447395e-06,3.241714468192127e-06
14,1234,505,25,3.3871861819741265e-06,4.852899549092933e-06,2.891299458486582e-06
14,1234,505,26,2.895442068347867e-06,3.531722164587275e-06,2.3502115522194247e-06
14,1234,505,27,2.5447986303572955e-06,2.8237557306851663e-06,1.5913779157011753e-06
14,1234,505,28,2.160044877476187e-06,2.056553558832142e-06,1.2191743285308497e-06
14,1234,505,29,1.7563213104791882e-06,1.9719334693178405e-06,1.1828055542190234e-06
14,1234,505,30,1.3386670781199958e-06,1.8846870505676027e-06,9.69373411927047e-07
14,1234,505,31,1.284303522281403e-06,1.506262444770961e-06,7.671333091115583e-07
14,1234,505,32,1.2396553446061207e-06,1.1758172517842325e-06,7.36479132813525e-07
14,1234,505,33,9.98982912337945e-07,1.1162106964164764e-06,6.724651690515811e-07
14,1234,505,34,9.327500267990373e-07,7.34781442056547e-07,4.786672954204228e-07
14,1234,505,35,6.562854296156728e-07,4.861006500245724e-07,4.1269364075501504e-07
14,1234,505,36,4.305854263554984e-07,4.44558858186738e-07,3.925870566062603e-07
14,1234,505,37,3.418677947235155e-07,3.2062385233409417e-07,2.7827104012582757e-07
14,1234,505,38,2.6780220582678924e-07,3.1985024781983545e-07,2.517816726532261e-07
